query_text	PMid	pmcrefcount	title	source	pubdate
primitive neuroectodermal tumor of the central nervous system AND expression AND BLOC1S5-TXNDC5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND BMP6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND BNC2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CAMK1G[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CCNG1[Gene]	1	47	Id2 mediates tumor initiation, proliferation, and angiogenesis in Rb mutant mice.	Mol Cell Biol	2005 May
primitive neuroectodermal tumor of the central nervous system AND expression AND CDC14B[Gene]	1	14	Modulation of gene expression in human central nervous system tumors under methionine deprivation-induced stress.	Cancer Res	2004 Oct 15
primitive neuroectodermal tumor of the central nervous system AND expression AND CDC42BPA[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CDH8[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CDKN2C[Gene]	19147556	7	p18Ink4c and p53 Act as tumor suppressors in cyclin D1-driven primitive neuroectodermal tumor.	Cancer Res	2009 Jan 15
primitive neuroectodermal tumor of the central nervous system AND expression AND CDKN2C[Gene]	16260494	69	The tumor suppressors Ink4c and p53 collaborate independently with Patched to suppress medulloblastoma formation.	Genes Dev	2005 Nov 15
primitive neuroectodermal tumor of the central nervous system AND expression AND CDKN2C[Gene]	19147535	29	Two tumor suppressors, p27Kip1 and patched-1, collaborate to prevent medulloblastoma.	Mol Cancer Res	2009 Jan
primitive neuroectodermal tumor of the central nervous system AND expression AND CDV3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CHD3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CHRM4[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CIT[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND COG5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND COL25A1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND COL2A1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND COL6A6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND COPS2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CRABP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CRMP1[Gene]	26009886	3	CRMP1 Inhibits Proliferation of Medulloblastoma and Is Regulated by HMGA1.	PLoS One	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND CRMP1[Gene]	9115293	14	Identification and characterization of a retinoic acid-regulated human homologue of the unc-33-like phosphoprotein gene (hUlip) from neuroblastoma cells.	J Biol Chem	1997 May 2
primitive neuroectodermal tumor of the central nervous system AND expression AND CRMP1[Gene]	25865307	12	Proteomic analysis of the palmitoyl protein thioesterase 1 interactome in SH-SY5Y human neuroblastoma cells.	J Proteomics	2015 Jun 18
primitive neuroectodermal tumor of the central nervous system AND expression AND CRY1[Gene]	1	10	A disruption mechanism of the molecular clock in a MPTP mouse model of Parkinson's disease.	Neuromolecular Med	2013 Jun
primitive neuroectodermal tumor of the central nervous system AND expression AND CSDC2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CTB-12O2.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CTNNAL1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CUL1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND CYTH3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND DKK2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND DPP6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EBF1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EBF2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EBF3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EEF2[Gene]	1		Activity of translation regulator eukaryotic elongation factor-2 kinase is increased in Parkinson disease brain and its inhibition reduces alpha synuclein toxicity.	Acta Neuropathol Commun	2018 Jul 2
primitive neuroectodermal tumor of the central nervous system AND expression AND EGLN1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ERG[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ETS1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ETV1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ETV5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EVI5L[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND EXOSC2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FAM214A[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FBN2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FGF18[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FGFBP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FMO1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FOXC1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND FOXN3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GLI3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GLT8D2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GPC3[Gene]	1	6	Immunohistochemical expression of glypican-3 in pediatric tumors: an analysis of 414 cases.	Pediatr Dev Pathol	2013 Jul-Aug
primitive neuroectodermal tumor of the central nervous system AND expression AND GPC6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GPR162[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GTDC1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GTF2E2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND GTPBP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HBP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HIC1[Gene]	18347096	42	Cooperation between the Hic1 and Ptch1 tumor suppressors in medulloblastoma.	Genes Dev	2008 Mar 15
primitive neuroectodermal tumor of the central nervous system AND expression AND HIC1[Gene]	16965951	4	KCTD11 expression in medulloblastoma is lower than in adult cerebellum and higher than in neural stem cells.	Cancer Genet Cytogenet	2006 Oct 1
primitive neuroectodermal tumor of the central nervous system AND expression AND HIC1[Gene]	14688019	26	Identification of tumour-specific epigenetic events in medulloblastoma development by hypermethylation profiling.	Carcinogenesis	2004 May
primitive neuroectodermal tumor of the central nervous system AND expression AND HMGA2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HOXB8[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HP[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HSD11B1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HSD17B12[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND HSD17B2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND IL17RD[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND ITGB1BP1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND KCTD13[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND KIAA0922[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	28504719	9	Novel MYC-driven medulloblastoma models from multiple embryonic cerebellar cells.	Oncogene	2017 Sep 14
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	25686800	8	LC3 overexpression reduces Aβ neurotoxicity through increasing α7nAchR expression and autophagic activity in neurons and mice.	Neuropharmacology	2015 Jun
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	28627017	6	Functional expression of calcium-permeable canonical transient receptor potential 4-containing channels promotes migration of medulloblastoma cells.	J Physiol	2017 Aug 15
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	27597528	6	Search for SCA2 blood RNA biomarkers highlights Ataxin-2 as strong modifier of the mitochondrial factor PINK1 levels.	Neurobiol Dis	2016 Dec
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	27335034	6	Rescue of Hypovitaminosis A Induces Non-Amyloidogenic Amyloid Precursor Protein (APP) Processing.	Curr Alzheimer Res	2016
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	24488179	55	The long non-coding RNA Paupar regulates the expression of both local and distal genes.	EMBO J	2014 Feb 18
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	25785590	5	Molecular and in vivo characterization of cancer-propagating cells derived from MYCN-dependent medulloblastoma.	PLoS One	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	27695363	4	Atypical teratoid/rhabdoid tumors: challenges and search for solutions.	Cancer Manag Res	2016
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	24435466	4	17β-estradiol downregulated the expression of TASK-1 channels in mouse neuroblastoma N2A cells.	J Membr Biol	2014 Mar
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	28687316	3	Levodopa (L-DOPA) attenuates endoplasmic reticulum stress response and cell death signaling through DRD2 in SH-SY5Y neuronal cells under α-synuclein-induced toxicity.	Neuroscience	2017 Sep 1
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	24346283	21	Epigenetic silencing of miRNA-9 is associated with HES1 oncogenic activity and poor prognosis of medulloblastoma.	Br J Cancer	2014 Feb 4
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	29869738	2	Rethinking medulloblastoma from a targeted therapeutics perspective.	J Neurooncol	2018 Sep
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	25973108	2	Gliosarcoma with primitive neuroectodermal, osseous, cartilage and adipocyte differentiation: a case report.	Int J Clin Exp Pathol	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	27021521	18	Potentially functional polymorphisms in the LIN28B gene contribute to neuroblastoma susceptibility in Chinese children.	J Cell Mol Med	2016 Aug
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	25391241	17	Foretinib is effective therapy for metastatic sonic hedgehog medulloblastoma.	Cancer Res	2015 Jan 1
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	26466568	104	Telomerase activation by genomic rearrangements in high-risk neuroblastoma.	Nature	2015 Oct 29
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	28095495	1	DNA Methylation Analysis of BRD1 Promoter Regions and the Schizophrenia rs138880 Risk Allele.	PLoS One	2017
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	29687281		Prognostic value of Ki-67 index in adult medulloblastoma after accounting for molecular subgroup: a retrospective clinical and molecular analysis.	J Neurooncol	2018 Sep
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	29490065		INSM1 Expression Is Frequent in Primary Central Nervous System Neoplasms but Not in the Adult Brain Parenchyma.	J Neuropathol Exp Neurol	2018 May 1
primitive neuroectodermal tumor of the central nervous system AND expression AND LARGE[Gene]	28464318		Examination of PHOX2B in adult neuroendocrine neoplasms reveals relatively frequent expression in phaeochromocytomas and paragangliomas.	Histopathology	2017 Oct
primitive neuroectodermal tumor of the central nervous system AND expression AND LEMD3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LHX2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LINC01234[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LMO3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LPCAT1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND LRRC42[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MAP2K6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MAP3K4[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MAPK7[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MATK[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MCMBP[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MEIS2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MEOX2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MICB[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MLLT10[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND MSRB3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NCAN[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	19680737	9	Effects of proNGF on neuronal viability, neurite growth and amyloid-beta metabolism.	Neurotox Res	2010 Apr
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	21346312	7	Neuroprotective effect of neuropeptide Y against β-amyloid 25-35 toxicity in SH-SY5Y neuroblastoma cells is associated with increased neurotrophin production.	Neurodegener Dis	2011
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	8922673	6	Triiodothyronine and nerve growth factor are required to induce cytoplasmic dynein expression in rat dorsal root ganglion cultures.	Brain Res Dev Brain Res	1996 Oct 23
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	11418297	4	Immunocytochemical detection of leukocyte-associated and apoptosis-related antigen expression in childhood brain tumors.	Crit Rev Oncol Hematol	2001 Jul-Aug
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	1649553	4	Nerve growth factor receptor expression in peripheral and central neuroectodermal tumors, other pediatric brain tumors, and during development of the adrenal gland.	Am J Pathol	1991 Jul
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	2033646	4	Transplantation of a temperature-sensitive, nerve growth factor-secreting, neuroblastoma cell line into adult rats with fimbria-fornix lesions rescues cholinergic septal neurons.	J Neurosci Res	1991 Feb
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	19766605	3	Valproate reversibly reduces neurite outgrowth by human SY5Y neuroblastoma cells.	Brain Res	2009 Dec 11
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	9668353	3	Significance of gangliosides in neuronal differentiation of neuroblastoma cells and neurite growth in tissue culture.	Ann N Y Acad Sci	1998 Jun 19
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	11704860	23	The gene for a new brain specific RhoA exchange factor maps to the highly unstable chromosomal region 1p36.2-1p36.3.	Oncogene	2001 Nov 1
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	11438594	22	alpha2-chimaerin, a Cdc42/Rac1 regulator, is selectively expressed in the rat embryonic nervous system and is involved in neuritogenesis in N1E-115 neuroblastoma cells.	J Neurosci	2001 Jul 15
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	16771171	2	TrkA expression is associated with an elevated level of apoptosis in classic medulloblastomas.	Neuropathology	2006 Jun
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	9473629	2	NGF, cyclic AMP, and phorbol esters regulate oxytocin receptor gene transcription in SK-N-SH and MCF7 cells.	Brain Res Mol Brain Res	1998 Jan
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	15147304	16	Nicotine reduces A beta in the brain and cerebral vessels of APPsw mice.	Eur J Neurosci	2004 May
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	15611041	15	HIV-1 Tat interactions with p300 and PCAF transcriptional coactivators inhibit histone acetylation and neurotrophin signaling through CREB.	J Biol Chem	2005 Mar 11
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	29380702	1	Biological and Genetic Features of Neuroblastoma and Their Clinical Importance.	Curr Pediatr Rev	2018
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	29341901	1	A small peptide derived from BMP-9 can increase the effect of bFGF and NGF on SH-SY5Y cells differentiation.	Mol Cell Neurosci	2018 Apr
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	17550129	1	Neurotrophin receptors and heparanase: a functional axis in human medulloblastoma invasion.	J Exp Clin Cancer Res	2007 Mar
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	10652626	1	Fas (APO-1, CD95) receptor expression and new options for immunotherapy in childhood medulloblastomas.	Anticancer Res	1999 Jul-Aug
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	7523588	1	Nerve growth factor-induced differentiation in neuroblastoma cells expressing TrkA but lacking p75NGFR.	J Neurochem	1994 Oct
primitive neuroectodermal tumor of the central nervous system AND expression AND NGF[Gene]	9450553		Beta1B subunit of voltage-dependent Ca2+ channels is predominant isoform expressed in human neuroblastoma cell line IMR32.	FEBS Lett	1997 Dec 22
primitive neuroectodermal tumor of the central nervous system AND expression AND NHEJ1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NHSL1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NOC3L[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NPTX2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NREP[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND NRN1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND OSBPL11[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND OSBPL6[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND P3H2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PCDH18[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PDE8B[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PITPNC1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PLSCR4[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND POLE[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND POLR1E[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PPP2R5D[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PPP2R5E[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PRKAR2B[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PRKD3[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	18068533	9	Methylation of PTCH1, the Patched-1 gene, in a panel of primary medulloblastomas.	Cancer Genet Cytogenet	2008 Jan 1
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	25901736	7	Serpine2/PN-1 Is Required for Proliferative Expansion of Pre-Neoplastic Lesions and Malignant Progression to Medulloblastoma.	PLoS One	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	25859932	7	MiR-206, a Cerebellum Enriched miRNA Is Downregulated in All Medulloblastoma Subgroups and Its Overexpression Is Necessary for Growth Inhibition of Medulloblastoma Cells.	J Mol Neurosci	2015 Jul
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	16934747	7	Brain- and heart-specific Patched-1 containing exon 12b is a dominant negative isoform and is expressed in medulloblastomas.	Biochem Biophys Res Commun	2006 Oct 13
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	29531057	5	Lateral cerebellum is preferentially sensitive to high sonic hedgehog signaling and medulloblastoma formation.	Proc Natl Acad Sci U S A	2018 Mar 27
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	18347096	42	Cooperation between the Hic1 and Ptch1 tumor suppressors in medulloblastoma.	Genes Dev	2008 Mar 15
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	16943274	36	Loss of cyclin D1 impairs cerebellar development and suppresses medulloblastoma formation.	Development	2006 Oct
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	26773048	3	MicroRNA Biogenesis and Hedgehog-Patched Signaling Cooperate to Regulate an Important Developmental Transition in Granule Cell Development.	Genetics	2016 Mar
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	20950430	3	RBP-J is not required for granule neuron progenitor development and medulloblastoma initiated by Hedgehog pathway activation in the external germinal layer.	Neural Dev	2010 Oct 15
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	19147535	29	Two tumor suppressors, p27Kip1 and patched-1, collaborate to prevent medulloblastoma.	Mol Cancer Res	2009 Jan
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	17371797	24	Inhibition of medulloblastoma tumorigenesis by the antiproliferative and pro-differentiative gene PC3.	FASEB J	2007 Jul
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	24871706	22	Genomic and transcriptomic analyses match medulloblastoma mouse models to their human counterparts.	Acta Neuropathol	2014 Jul
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	18036580	20	Disruption of the PACAP gene promotes medulloblastoma in ptc1 mutant mice.	Dev Biol	2008 Jan 1
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	27626168	2	Ex vivo miRNome analysis in Ptch1+/- cerebellum granule cells reveals a subset of miRNAs involved in radiation-induced medulloblastoma.	Oncotarget	2016 Oct 18
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	24252690	17	Identification of a neuronal transcription factor network involved in medulloblastoma development.	Acta Neuropathol Commun	2013 Jul 11
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	23115191	15	Tis21 knock-out enhances the frequency of medulloblastoma in Patched1 heterozygous mice by inhibiting the Cxcl3-dependent migration of cerebellar neurons.	J Neurosci	2012 Oct 31
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	22438824	14	Nos2 inactivation promotes the development of medulloblastoma in Ptch1(+/-) mice by deregulation of Gap43-dependent granule cell precursor migration.	PLoS Genet	2012
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	19196975	117	The miR-17~92 cluster collaborates with the Sonic Hedgehog pathway in medulloblastoma.	Proc Natl Acad Sci U S A	2009 Feb 24
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	25775002	11	Hedgehog signaling pathway is active in GBM with GLI1 mRNA expression showing a single continuous distribution rather than discrete high/low clusters.	PLoS One	2015
primitive neuroectodermal tumor of the central nervous system AND expression AND PTCH1[Gene]	21633906	10	Bortezomib stabilizes NOXA and triggers ROS-associated apoptosis in medulloblastoma.	J Neurooncol	2011 Dec
primitive neuroectodermal tumor of the central nervous system AND expression AND PTPN9[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND PXMP2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RAB3A[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RASGRP3[Gene]	1	1	Expression of KIAA 0864 protein in neuroepithelial tumors: an analysis based on the presence of monoclonal antibody HFB-16.	J Neurooncol	2008 Sep
primitive neuroectodermal tumor of the central nervous system AND expression AND RHOJ[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RORA[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP1-152L7.5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP11-175K6.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP11-307P5.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP11-497G19.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP11-82L18.2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RP3-428L16.2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RPS2P5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND RTTN[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SAMD4A[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SC22CB-1E7.1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SCARA5[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SCG2[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SCT[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SEC23IP[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SERF1B[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SESN1[Gene]	NA	NA	NA	NA	NA
primitive neuroectodermal tumor of the central nervous system AND expression AND SHC3[Gene]	1	38	Tyrosine phosphorylation of the beta-amyloid precursor protein cytoplasmic tail promotes interaction with Shc.	J Biol Chem	2002 May 10
primitive neuroectodermal tumor of the central nervous system AND expression AND SHC4[Gene]	NA	NA	NA	NA	NA
