parent_sample	sample_id	gene	is_outlier_in_subset	target_MEND_count	up_outlier_occurances	first_appears	gene_is_true_positive_in_parent_sample	hit_type
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PCSK9	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PDE4DIP	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PDZD11	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PET117	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PFKFB2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PIEZO2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PIK3R3	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PQBP1	TRUE	24	10	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PQLC2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PSMC2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RAB29	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RIT1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RITA1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RP11-295K3.1	TRUE	24	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RP11-386I14.4	TRUE	24	9	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RRAGC	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RTCA	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RXRG	TRUE	24	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SDCBP	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SDHB	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SIKE1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SLC13A4	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SLC24A5	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SLC25A13	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SLC25A18	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SNAP29	TRUE	24	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SNTA1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SOAT1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SSX2IP	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	STAC2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	STAG3L4	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TANGO2	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TMEM106C	TRUE	24	11	8	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TMEM60	FALSE	24	9	1	TRUE	False negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TRAPPC2L	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TRPM3	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TSPAN10	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TTR	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TXNL4A	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TYR	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TYRP1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	UAP1L1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	UROS	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	VSIG4	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	WBSCR16	FALSE	24	5	4	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	WI2-1896O14.1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ZIC1	TRUE	24	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ZNF106	FALSE	24	6	1	TRUE	False negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ATP5F1	TRUE	24	6	1	FALSE	False positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	COA1	TRUE	24	7	4	FALSE	False positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SQSTM1	TRUE	24	4	8	FALSE	False positive
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ABCB7	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	AC009133.22	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ADAP2	FALSE	24	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ATG7	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ATP11C	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ATP5S	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ATP6V1C1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	BCAS2	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	BOLA3	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	C18orf8	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	FPR1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	GPX1P1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	GSR	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	GUK1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	IGKV1-39	FALSE	24	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	KIAA0196	FALSE	24	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	MOSPD1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	NDUFS2	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	PNPT1	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RBBP9	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RP4-616B8.4	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SIGLEC10	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SNORA5A	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SYNJ2BP-COX16	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TMEM126A	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	TMEM251	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ZC3HC1	FALSE	24	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ZFYVE16	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	uc_338	FALSE	24	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	ABHD4	FALSE	24	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	AL442127.1	FALSE	24	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	GBA	FALSE	24	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	IQSEC2	FALSE	24	3	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SNORA11	FALSE	24	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	SNORA61	FALSE	24	1	8	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	MKKS	FALSE	24	2	16	FALSE	True negative
TH_Eval_015	TH_Eval_015_est24M_UMEND_seqtk_seed_4424	RNA5SP216	FALSE	24	1	12	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AC006262.5	TRUE	28	11	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AC066694.1	TRUE	28	9	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ADORA3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AGK	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ALOX15	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AP1S2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AP5Z1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP1A3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP5J2	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP6V0B	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP6V0D1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP6V1E1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP6V1F	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	BHMT2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	C8orf22	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CA14	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CAPN3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CCDC28B	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CCDC51	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CD163	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CHCHD3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CNIH3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	COLGALT2	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	COPRS	TRUE	28	11	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	COQ10A	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CRYGS	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	CTNS	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DDIT3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DENND1A	TRUE	28	11	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DENND2A	TRUE	28	7	8	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DHDDS	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DLD	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	DOK5	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	EGFL6	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	FAM45A	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GDF11	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GNS	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GPR143	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GPR162	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GPR34	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GSTM5	FALSE	28	6	24	TRUE	False negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	IBSP	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	IFITM10	TRUE	28	10	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	IFRD1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	IL13RA2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	KLHL7	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LAMTOR5	TRUE	28	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LARP4	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LONP1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LRRC39	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LSM10	TRUE	28	10	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	LYVE1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	MALSU1	TRUE	28	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	MT3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	NECAB2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	NGLY1	TRUE	28	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	NMRK2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ORAI1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	OSBP2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	OSTM1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	OTX2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PAX6	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PCLO	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PCP4	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PCSK9	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PDE4DIP	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PDZD11	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PET117	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PFKFB2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PIEZO2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PIK3R3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PQBP1	TRUE	28	10	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PQLC2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	PSMC2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RAB29	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RIT1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RITA1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RP11-295K3.1	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RP11-386I14.4	TRUE	28	9	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RRAGC	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RTCA	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	RXRG	TRUE	28	12	4	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SDCBP	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SDHB	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SIKE1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SLC13A4	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SLC24A5	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SLC25A13	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SLC25A18	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SNAP29	TRUE	28	12	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SNTA1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SOAT1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SSX2IP	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	STAC2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	STAG3L4	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TANGO2	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TMEM106C	TRUE	28	11	8	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TMEM60	TRUE	28	9	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TRAPPC2L	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TRPM3	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TSPAN10	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TTR	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TXNL4A	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TYR	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	TYRP1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	UAP1L1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	UROS	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	VSIG4	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	WBSCR16	FALSE	28	5	4	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	WI2-1896O14.1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ZIC1	TRUE	28	13	1	TRUE	True positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ZNF106	FALSE	28	6	1	TRUE	False negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP5F1	FALSE	28	6	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	COA1	FALSE	28	7	4	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	SQSTM1	TRUE	28	4	8	FALSE	False positive
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ABCB7	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	AC009133.22	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ADAP2	FALSE	28	2	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATG7	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP11C	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP5S	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	ATP6V1C1	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	BCAS2	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	BOLA3	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	C18orf8	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	FPR1	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GPX1P1	FALSE	28	1	1	FALSE	True negative
TH_Eval_015	TH_Eval_015_est28M_UMEND_seqtk_seed_5510	GSR	FALSE	28	1	1	FALSE	True negative
